name,type1,type2,hp,attack,defense,special-attack,special-defense,speed,offensive_index,defensive_index,speed_percentile,physical_special_bias,physical_bulk,special_bulk,bulk_bias,offense_to_bulk_ratio,speed_to_bulk_ratio,special_bulk_percentile,physical_bulk_percentile,type_defense_normal,type_defense_fire,type_defense_water,type_defense_grass,type_defense_electric,type_defense_ice,type_defense_fighting,type_defense_poison,type_defense_ground,type_defense_flying,type_defense_psychic,type_defense_bug,type_defense_rock,type_defense_ghost,type_defense_dragon,type_defense_dark,type_defense_steel,type_defense_fairy
jumpluff,grass,flying,75,55,70,55,95,110,110,202.5,0.8719626168224299,0.0,5250,7125,0.15151515151515152,0.543209873860692,0.543209873860692,0.5663551401869159,0.28317757009345795,1.0,0.5,2.0,1.0,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.25,1.0
jynx,ice,psychic,65,50,35,115,95,95,165,162.5,0.702803738317757,-0.3939393939393939,2275,6175,0.46153846153846156,1.0153846091360947,0.5846153810177515,0.42149532710280374,0.011214953271028037,1.0,0.5,0.5,2.0,1.0,0.5,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,0.25,1.0
kabutops,rock,water,60,115,105,65,70,80,180,205.0,0.5214953271028038,0.2777777777777778,6300,4200,-0.2,0.8780487762046402,0.3902439005353956,0.1205607476635514,0.42336448598130844,1.0,4.0,0.5,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0
kangaskhan,normal,,105,95,80,40,80,90,135,212.5,0.6429906542056075,0.4074074074074074,8400,8400,0.0,0.6352941146574395,0.4235294097716263,0.7373831775700934,0.7233644859813084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
kartana,grass,steel,59,181,131,59,31,109,240,191.5,0.8551401869158879,0.5083333333333333,7729,1829,-0.6172839506172839,1.2532637010273435,0.5691905975499185,0.005607476635514018,0.6429906542056075,1.0,0.25,1.0,0.5,0.5,2.0,1.0,0.5,2.0,0.5,1.0,0.5,4.0,1.0,0.5,1.0,0.25,2.0
kecleon,normal,,60,90,70,60,120,40,150,220.0,0.10654205607476636,0.2,4200,7200,0.2631578947368421,0.6818181787190083,0.18181818099173555,0.591588785046729,0.14018691588785046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
kilowattrel,electric,flying,70,70,60,105,60,125,175,155.0,0.9532710280373832,-0.2,4200,4200,0.0,1.1290322507804371,0.8064516077003122,0.1205607476635514,0.14018691588785046,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.5,1.0,0.5,1.0
kingambit,dark,steel,100,135,120,60,85,50,195,255.0,0.19065420560747665,0.38461538461538464,12000,8500,-0.17073170731707318,0.7647058793540946,0.196078430603614,0.7485981308411215,0.9373831775700935,1.0,0.5,0.5,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0
kingdra,water,dragon,75,95,95,95,95,85,190,227.5,0.5841121495327103,0.0,7125,7125,0.0,0.835164831493781,0.3736263719840599,0.5663551401869159,0.5429906542056074,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
kingler,water,,55,130,115,50,50,75,180,192.5,0.4616822429906542,0.4444444444444444,6325,2750,-0.3939393939393939,0.935064930207455,0.38961038758643957,0.025233644859813085,0.43177570093457945,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0
klawf,rock,,70,100,115,35,55,75,135,205.0,0.4616822429906542,0.48148148148148145,8050,3850,-0.35294117647058826,0.6585365821534801,0.3658536567519334,0.06822429906542056,0.6766355140186916,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0
kleavor,bug,rock,70,135,95,45,70,85,180,200.0,0.5841121495327103,0.5,6650,4900,-0.15151515151515152,0.8999999955,0.42499999787500004,0.22990654205607478,0.4869158878504673,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,2.0,0.25,0.5
klefki,steel,fairy,57,80,91,80,87,75,160,206.5,0.4616822429906542,0.0,5187,4959,-0.02247191011235955,0.7748183981848988,0.3631961241491713,0.2411214953271028,0.2635514018691589,1.0,0.25,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.25,2.0
klinklang,steel,,60,100,115,70,85,90,170,230.0,0.6429906542056075,0.17647058823529413,6900,5100,-0.15,0.7391304315689982,0.3913043461247637,0.2542056074766355,0.5158878504672897,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0
komala,normal,,65,115,65,75,95,65,190,192.5,0.32897196261682243,0.21052631578947367,4225,6175,0.1875,0.9870129818856469,0.3376623359082476,0.42149532710280374,0.15327102803738318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
kommo-o,dragon,fighting,75,110,125,100,105,85,210,267.5,0.5841121495327103,0.047619047619047616,9375,7875,-0.08695652173913043,0.7850467260372085,0.31775700815791774,0.6822429906542056,0.797196261682243,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,2.0,2.0,0.5,0.5
koraidon,fighting,dragon,100,135,115,85,100,135,220,265.0,0.9766355140186916,0.22727272727272727,11500,10000,-0.06976744186046512,0.8301886761124956,0.5094339603417587,0.883177570093458,0.9186915887850468,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,2.0,2.0,0.5,0.5
kricketune,bug,,77,85,51,55,51,65,140,140.5,0.32897196261682243,0.21428571428571427,3927,3927,0.0,0.9964412740466814,0.4626334486645306,0.08224299065420561,0.10467289719626169,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,0.5,0.5
krookodile,ground,dark,95,117,80,65,70,92,182,197.5,0.6757009345794392,0.2857142857142857,7600,6650,-0.06666666666666667,0.9215189826758533,0.46582278245153025,0.5065420560747663,0.6224299065420561,1.0,2.0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,0.5,2.0,0.5
kyogre,water,,100,100,90,150,140,90,250,280.0,0.6429906542056075,-0.2,9000,14000,0.21739130434782608,0.8928571396683673,0.3214285702806122,0.983177570093458,0.77196261682243,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0
kyurem,dragon,ice,125,130,90,130,90,95,260,242.5,0.702803738317757,0.0,11250,11250,0.0,1.0721649440323096,0.3917525757041131,0.9355140186915888,0.9102803738317757,1.0,0.5,0.5,2.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.25,1.0
lanturn,water,electric,125,58,58,76,76,67,134,196.5,0.35887850467289717,-0.13432835820895522,7250,9500,0.13432835820895522,0.6819338387687846,0.3409669193843923,0.8308411214953271,0.5813084112149532,1.0,2.0,1.0,0.25,0.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0
lapras,water,ice,130,85,80,85,95,60,170,240.0,0.2775700934579439,0.0,10400,12350,0.08571428571428572,0.7083333303819445,0.24999999895833333,0.9691588785046729,0.8710280373831776,1.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
latias,dragon,psychic,80,80,90,110,130,110,190,260.0,0.8719626168224299,-0.15789473684210525,7200,10400,0.18181818181818182,0.7307692279585799,0.42307692144970416,0.897196261682243,0.5663551401869159,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.25,1.0
latios,dragon,psychic,80,90,80,130,110,110,220,230.0,0.8719626168224299,-0.18181818181818182,6400,8800,0.15789473684210525,0.9565217349716446,0.4782608674858223,0.7728971962616823,0.44299065420560746,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.25,1.0
leafeon,grass,,65,110,130,60,65,95,170,227.5,0.702803738317757,0.29411764705882354,8450,4225,-0.3333333333333333,0.7472527439681198,0.4175824157468905,0.13457943925233645,0.7327102803738318,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0
leavanny,bug,grass,75,103,80,70,80,92,173,197.5,0.6757009345794392,0.1907514450867052,6000,6000,0.0,0.8759493626534209,0.46582278245153025,0.39158878504672895,0.38691588785046727,1.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25,2.0,0.25,2.0,0.5,2.0,0.5,0.5,2.0,0.25,0.5
ledian,bug,flying,55,35,50,55,110,85,90,187.5,0.5841121495327103,-0.2222222222222222,2750,6050,0.375,0.47999999744,0.45333333091555555,0.4,0.03177570093457944,1.0,0.5,1.0,4.0,0.5,1.0,1.0,0.5,1.0,0.5,2.0,2.0,0.5,0.5,1.0,2.0,0.25,0.5
lickilicky,normal,,110,85,95,80,95,50,165,245.0,0.19065420560747665,0.030303030303030304,10450,10450,0.0,0.6734693850062474,0.20408163182007497,0.902803738317757,0.8785046728971962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
liepard,dark,,64,88,50,88,50,106,176,132.0,0.8355140186915888,0.0,3200,3200,0.0,1.3333333232323232,0.8030302969467402,0.04299065420560748,0.04953271028037383,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5
lilligant,grass,,70,60,75,110,75,90,170,185.0,0.6429906542056075,-0.29411764705882354,5250,5250,0.0,0.9189189139517897,0.4864864838568298,0.28317757009345795,0.28317757009345795,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0
lokix,bug,dark,71,102,78,52,55,92,154,168.5,0.6757009345794392,0.3246753246753247,5538,3905,-0.17293233082706766,0.9139465821130767,0.5459940620415783,0.08037383177570094,0.32616822429906545,1.0,0.5,1.0,2.0,1.0,1.0,0.25,0.5,1.0,0.5,4.0,0.5,1.0,1.0,1.0,1.0,0.5,0.25
lopunny,normal,,65,76,84,54,96,105,130,212.5,0.8233644859813084,0.16923076923076924,5460,6240,0.06666666666666667,0.6117647030034602,0.494117644733564,0.42990654205607476,0.3177570093457944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
lucario,fighting,steel,70,110,70,115,70,90,225,175.0,0.6429906542056075,-0.022222222222222223,4900,4900,0.0,1.285714278367347,0.5142857113469388,0.22990654205607478,0.24018691588785046,2.0,0.5,0.5,1.0,0.5,4.0,1.0,0.5,1.0,0.5,0.5,0.5,4.0,1.0,1.0,2.0,0.5,1.0
ludicolo,water,grass,80,70,70,90,100,70,160,210.0,0.3981308411214953,-0.125,5600,8000,0.17647058823529413,0.7619047582766441,0.33333333174603175,0.6981308411214954,0.3317757009345794,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,4.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,1.0
lugia,psychic,flying,106,90,130,90,154,110,180,337.0,0.8719626168224299,0.0,13780,16324,0.08450704225352113,0.5341246274951792,0.32640949458038726,0.9953271028037384,0.9719626168224299,1.0,1.0,1.0,2.0,0.5,1.0,4.0,2.0,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.25,1.0
lumineon,water,,69,69,76,69,86,91,138,196.5,0.6682242990654206,0.0,5244,5934,0.06172839506172839,0.7022900727618826,0.4631043233429806,0.3775700934579439,0.27850467289719627,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0
lunala,psychic,ghost,137,113,89,137,107,97,250,264.5,0.7299065420560747,-0.096,12193,14659,0.09183673469387756,0.9451795805475253,0.36672967725243977,0.9906542056074766,0.9439252336448598,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0
lunatone,rock,psychic,90,55,65,95,85,70,150,195.0,0.3981308411214953,-0.26666666666666666,5850,7650,0.13333333333333333,0.7692307652859961,0.3589743571334648,0.6476635514018692,0.3579439252336449,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0
lurantis,grass,,70,105,90,80,90,45,185,215.0,0.14579439252336449,0.13513513513513514,6300,6300,0.0,0.8604651122769065,0.20930232460789616,0.4411214953271028,0.42336448598130844,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0
luvdisc,water,,43,30,55,40,65,97,70,141.5,0.7299065420560747,-0.14285714285714285,2365,2795,0.08333333333333333,0.494699643146999,0.6855123626465558,0.029906542056074768,0.016822429906542057,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0
luxray,electric,,80,120,79,95,79,70,215,198.0,0.3981308411214953,0.11627906976744186,6320,6320,0.0,1.0858585803744516,0.3535353517498215,0.4523364485981308,0.42990654205607476,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
mabosstiff,dark,,80,120,90,60,70,85,180,200.0,0.5841121495327103,0.3333333333333333,7200,5600,-0.125,0.8999999955,0.42499999787500004,0.3383177570093458,0.5663551401869159,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5
machamp,fighting,,90,130,80,65,85,55,195,210.0,0.2308411214953271,0.3333333333333333,7200,7650,0.030303030303030304,0.9285714241496599,0.2619047606575964,0.6476635514018692,0.5663551401869159,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5
magcargo,fire,rock,60,50,120,90,80,30,140,230.0,0.044859813084112146,-0.2857142857142857,7200,4800,-0.2,0.6086956495274102,0.1304347820415879,0.205607476635514,0.5663551401869159,1.0,1.0,0.5,2.0,1.0,4.0,0.5,1.0,0.5,2.0,1.0,4.0,0.5,1.0,0.5,1.0,1.0,1.0
magearna,steel,fairy,80,95,115,130,115,65,225,270.0,0.32897196261682243,-0.15555555555555556,9200,9200,0.0,0.8333333302469136,0.24074073984910838,0.8186915887850468,0.7925233644859813,1.0,0.25,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.25,2.0
magmortar,fire,,75,95,67,125,95,83,220,199.5,0.5560747663551402,-0.13636363636363635,5025,7125,0.1728395061728395,1.1027568867029731,0.41604009816521254,0.5663551401869159,0.2542056074766355,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0
magnezone,electric,steel,70,70,115,130,90,60,200,240.0,0.2775700934579439,-0.3,8050,6300,-0.12195121951219512,0.8333333298611111,0.24999999895833333,0.4411214953271028,0.6766355140186916,1.0,0.5,1.0,0.5,0.25,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,2.0
malamar,dark,psychic,86,92,88,68,75,73,160,206.0,0.44018691588785047,0.15,7568,6450,-0.07975460122699386,0.77669902535583,0.35436893031859745,0.4785046728971963,0.616822429906542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.5,0.5
mamoswine,ice,ground,110,130,80,70,60,80,200,195.0,0.5214953271028038,0.3,8800,6600,-0.14285714285714285,1.0256410203813282,0.4102564081525312,0.49439252336448597,0.7551401869158878,1.0,1.0,0.5,1.0,2.0,0.5,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
manaphy,water,,100,100,100,100,100,100,200,250.0,0.7700934579439253,0.0,10000,10000,0.0,0.7999999968,0.3999999984,0.883177570093458,0.8467289719626169,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0
mandibuzz,dark,flying,110,65,105,55,95,80,120,255.0,0.5214953271028038,0.08333333333333333,11550,10450,-0.05,0.4705882334486736,0.3137254889657824,0.902803738317757,0.9214953271028037,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5
manectric,electric,,70,75,60,105,60,105,180,155.0,0.8233644859813084,-0.16666666666666666,4200,4200,0.0,1.1612903150884497,0.6774193504682623,0.1205607476635514,0.14018691588785046,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
mantine,water,flying,85,40,70,80,140,70,120,252.5,0.3981308411214953,-0.3333333333333333,5950,11900,0.3333333333333333,0.47524752287030686,0.2772277216743457,0.9514018691588785,0.3728971962616822,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0
maractus,grass,,75,86,67,106,67,60,192,171.5,0.2775700934579439,-0.10416666666666667,5025,5025,0.0,1.1195335211689008,0.3498542253652815,0.24485981308411214,0.2542056074766355,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0
marowak,ground,,60,80,110,50,80,45,130,220.0,0.14579439252336449,0.23076923076923078,6600,4800,-0.15789473684210525,0.5909090882231405,0.20454545361570248,0.205607476635514,0.47570093457943924,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
marshadow,fighting,ghost,90,125,80,90,90,125,215,215.0,0.9532710280373832,0.16279069767441862,7200,8100,0.058823529411764705,0.9999999953488372,0.5813953461330449,0.7149532710280374,0.5663551401869159,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5
masquerain,bug,flying,70,60,62,100,82,80,160,179.0,0.5214953271028038,-0.25,4340,5740,0.1388888888888889,0.89385474360975,0.446927371804875,0.35887850467289717,0.1588785046728972,1.0,0.5,1.0,4.0,0.5,1.0,1.0,0.5,1.0,0.5,2.0,2.0,0.5,0.5,1.0,2.0,0.25,0.5
mawile,steel,fairy,50,85,85,55,55,50,140,165.0,0.19065420560747665,0.21428571428571427,4250,2750,-0.21428571428571427,0.8484848433425161,0.30303030119375574,0.025233644859813085,0.15700934579439252,1.0,0.25,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.25,2.0
medicham,fighting,psychic,60,60,75,60,75,80,120,180.0,0.5214953271028038,0.0,4500,4500,0.0,0.666666662962963,0.44444444197530864,0.1560747663551402,0.17196261682242991,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,0.5
meganium,grass,,80,82,100,83,100,80,165,240.0,0.5214953271028038,-0.006060606060606061,8000,8000,0.0,0.6874999971354167,0.3333333319444445,0.6981308411214954,0.6663551401869159,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0
melmetal,steel,,135,143,143,80,65,34,223,275.5,0.07196261682242991,0.2825112107623318,19305,8775,-0.375,0.8094373836318063,0.12341197777345925,0.7682242990654206,0.9981308411214953,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0
meltan,steel,,46,65,65,55,35,34,120,123.0,0.07196261682242991,0.08333333333333333,2990,1610,-0.3,0.9756097481657744,0.27642276198030274,0.003738317757009346,0.037383177570093455,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0
meowscarada,grass,dark,76,110,70,81,70,123,191,178.0,0.9429906542056075,0.1518324607329843,5320,5320,0.0,1.0730337018368894,0.6910112320729707,0.29439252336448596,0.29158878504672897,1.0,0.5,2.0,0.5,1.0,1.0,0.5,0.5,2.0,0.5,2.0,0.25,2.0,2.0,0.5,0.5,0.5,0.5
mesprit,psychic,,80,105,105,105,105,80,210,250.0,0.5214953271028038,0.0,8400,8400,0.0,0.83999999664,0.31999999872,0.7373831775700934,0.7233644859813084,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0
metagross,steel,psychic,80,135,130,95,90,70,230,260.0,0.3981308411214953,0.17391304347826086,10400,7200,-0.18181818181818182,0.8846153812130177,0.26923076819526626,0.591588785046729,0.8710280373831776,1.0,0.5,0.5,1.0,0.5,2.0,2.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,2.0
mew,psychic,,100,100,100,100,100,100,200,250.0,0.7700934579439253,0.0,10000,10000,0.0,0.7999999968,0.3999999984,0.883177570093458,0.8467289719626169,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0
mewtwo,psychic,,106,110,90,154,90,130,264,233.0,0.9663551401869159,-0.16666666666666666,9540,9540,0.0,1.1330472054375658,0.5579399117684982,0.8336448598130841,0.8046728971962617,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0
mienshao,fighting,,65,125,60,95,60,105,220,152.5,0.8233644859813084,0.13636363636363635,3900,3900,0.0,1.4426229413598497,0.6885245856490191,0.07663551401869159,0.09626168224299066,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5
mightyena,dark,,70,90,70,60,60,70,150,165.0,0.3981308411214953,0.2,4900,4200,-0.07692307692307693,0.9090909035812673,0.42424242167125803,0.1205607476635514,0.24018691588785046,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5
milotic,water,,95,60,79,100,125,81,160,251.5,0.5495327102803739,-0.25,7505,11875,0.22549019607843138,0.6361829000549388,0.32206759315281275,0.9495327102803738,0.6102803738317757,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0
miltank,normal,,95,80,105,40,70,100,120,222.5,0.7700934579439253,0.3333333333333333,9975,6650,-0.2,0.5393258402726928,0.44943820022724407,0.5065420560747663,0.8336448598130841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
minun,electric,,60,40,50,75,85,95,115,165.0,0.702803738317757,-0.30434782608695654,3000,5100,0.25925925925925924,0.6969696927456382,0.575757572268136,0.2542056074766355,0.04205607476635514,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
miraidon,electric,dragon,100,85,100,135,115,135,220,265.0,0.9766355140186916,-0.22727272727272727,10000,11500,0.06976744186046512,0.8301886761124956,0.5094339603417587,0.9429906542056075,0.8467289719626169,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
mismagius,ghost,,60,60,60,105,105,105,165,195.0,0.8233644859813084,-0.2727272727272727,3600,6300,0.2727272727272727,0.8461538418145957,0.5384615357001973,0.4411214953271028,0.06822429906542056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0
moltres,fire,flying,90,100,90,125,85,90,225,220.0,0.6429906542056075,-0.1111111111111111,8100,7650,-0.02857142857142857,1.0227272680785124,0.40909090723140495,0.6476635514018692,0.697196261682243,1.0,0.5,0.5,4.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,4.0,0.25,1.0,0.5,1.0,1.0,1.0
mothim,bug,flying,70,94,50,94,50,66,188,135.0,0.3542056074766355,0.0,3500,3500,0.0,1.392592582277092,0.48888888526748975,0.052336448598130844,0.0616822429906542,1.0,0.5,1.0,4.0,0.5,1.0,1.0,0.5,1.0,0.5,2.0,2.0,0.5,0.5,1.0,2.0,0.25,0.5
mr-rime,ice,psychic,80,85,75,110,100,70,195,215.0,0.3981308411214953,-0.1282051282051282,6000,8000,0.14285714285714285,0.90697673996755,0.32558139383450513,0.6981308411214954,0.38691588785046727,1.0,0.5,0.5,2.0,1.0,0.5,2.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,0.25,1.0
mudsdale,ground,,100,125,100,55,85,35,180,235.0,0.08130841121495327,0.3888888888888889,10000,8500,-0.08108108108108109,0.7659574435491173,0.14893616957899503,0.7485981308411215,0.8467289719626169,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
muk,poison,,105,105,75,65,100,50,170,227.5,0.19065420560747665,0.23529411764705882,7875,10500,0.14285714285714285,0.7472527439681198,0.21978021881415288,0.9093457943925234,0.6551401869158878,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0
munkidori,poison,psychic,88,75,66,130,90,106,205,200.0,0.8355140186915888,-0.2682926829268293,5808,7920,0.15384615384615385,1.024999994875,0.52999999735,0.6878504672897197,0.3514018691588785,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,2.0
musharna,psychic,,116,55,85,107,95,29,162,238.0,0.024299065420560748,-0.32098765432098764,9860,11020,0.05555555555555555,0.6806722660475956,0.12184873898382884,0.9299065420560748,0.8261682242990654,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0
naganadel,poison,dragon,73,73,73,127,73,121,200,182.5,0.9364485981308411,-0.27,5329,5329,0.0,1.0958904049540252,0.6630136949971852,0.29906542056074764,0.2953271028037383,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,2.0,1.0,0.5,2.0
