name,type1,type2,hp,attack,defense,special-attack,special-defense,speed,offensive_index,defensive_index,speed_percentile,physical_special_bias,type_defense_normal,type_defense_fire,type_defense_water,type_defense_grass,type_defense_electric,type_defense_ice,type_defense_fighting,type_defense_poison,type_defense_ground,type_defense_flying,type_defense_psychic,type_defense_bug,type_defense_rock,type_defense_ghost,type_defense_dragon,type_defense_dark,type_defense_steel,type_defense_fairy,Offense_Bias,Defense_Lean,Bulk_Physical,Bulk_Special,Sweep_Index,Num_Resistances,Num_Weaknesses,Type_Synergy,Pivot_Potential,Wall_Potential,Stat_Balance
scizor,bug,steel,70,130,100,55,80,65,185,215.0,0.3289719626168224,0.4054054054054054,1.0,0.25,0.5,2.0,0.5,2.0,0.5,0.5,1.0,0.5,2.0,1.0,2.0,0.5,1.0,2.0,0.25,1.0,1.0643345928704593,0.6107513643643048,0.06688963210702341,-0.7120980091883614,-0.3825331628191333,1.3333333333333333,0.4,0.32634031352796905,-0.3575871001609055,0.35372107315205686,0.3979235208428447
scolipede,bug,poison,60,100,89,55,69,112,155,188.0,0.888785046728972,0.2903225806451613,1.0,0.5,1.0,4.0,1.0,1.0,0.5,0.25,0.5,0.5,2.0,1.0,0.5,0.25,1.0,2.0,0.5,1.0,0.7463554740607207,-0.3058835089365795,-0.37725752508361204,-0.852475752935171,1.096448813518293,1.3333333333333333,-0.4,0.8484847107438398,0.5691266589827566,-0.7199951641664735,0.039792349099858015
scovillain,grass,fire,65,108,65,108,65,75,216,162.5,0.4616822429906542,0.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,-0.055819105835257204,-0.2171259467000175,-0.6755852842809364,0.09698825931597754,-0.39898366194684,0.0,-0.8,0.5656562381390683,0.017037738648164356,-0.16472057949405083,-0.3703749707164795
scrafty,dark,fighting,65,90,115,45,115,58,135,262.5,0.2514018691588785,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.25,2.0,2.0,1.0,1.0,1.0,0.25,0.8651961497884336,1.1582748527344011,0.1939799331103679,-0.9481878509443593,-0.0706715624379185,0.3333333333333333,0.0,0.047137987110175195,-0.48294514373095637,0.5873522803977475,0.6079387028498545
scream-tail,fairy,psychic,115,65,99,65,115,111,130,271.5,0.8859813084112149,0.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,0.25,1.0,-0.05581911429757682,-0.1860399771603281,1.240133779264214,0.21311893823379274,1.6194121769228205,-0.3333333333333333,0.0,-0.545454560802827,0.8049846511999448,-0.5655305816097279,-0.2525283882320954
seaking,water,,80,92,65,65,80,68,157,185.0,0.3663551401869159,0.1719745222929936,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,0.4193543696419349,-0.10718220521066127,-0.41471571906354515,-0.3675344563552833,-0.056761822925207775,-0.3333333333333333,0.0,-0.545454560802827,-0.4291958141711074,0.08749836286885831,-0.6397385878236437
seismitoad,water,ground,105,95,75,85,75,74,180,202.5,0.4439252336448598,0.0555555555555555,1.0,4.0,0.5,0.25,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,4.0,1.0,0.09768343577376717,-0.036161223344892204,0.3010033444816054,0.5832057172026545,-0.1444495601579747,-0.3333333333333333,0.8,-0.9898988606265031,-0.10681395428454049,0.21378414048096403,-0.6358710329835526
serperior,grass,,75,75,95,75,95,113,150,227.5,0.891588785046729,0.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,-0.05581911146368371,-0.24911579709441165,0.10033444816053512,-0.25906074527820316,1.2189678929503525,1.0,-0.4,0.721211974435302,0.8888609935067155,-0.6773189332957212,-0.5398495764310606
seviper,poison,,73,100,60,100,60,65,200,156.5,0.3289719626168224,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,-0.05581910685860759,-0.14760953327399381,-0.6341137123745819,0.16845329249617153,-0.48751726357610586,0.0,-0.8,0.5656562381390683,-0.3313971402161384,0.04619228483059487,-0.36476323103163955
sharpedo,water,dark,70,120,40,95,40,95,215,115.0,0.702803738317757,0.1162790697674418,1.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,2.0,2.0,0.5,0.5,2.0,0.5,0.26546528916479006,-0.7662723683001595,-1.0568561872909699,0.002552322613578356,-0.02194376173961988,1.0,0.8,-0.03263399219196735,0.1538874117016056,-0.5882589991839531,1.0942896657376773
shedinja,bug,ghost,1,90,45,30,30,40,120,75.5,0.1065420560747663,0.5,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.3257037776002794,0.10122762293301057,-1.7939799331103679,-1.6870852475752935,-0.4543171675839413,0.6666666666666666,-0.8,0.9545451802686725,-0.9803261477364795,-0.566618644153175,96.29739614781185
shiftry,grass,dark,90,100,60,90,60,80,190,165.0,0.5214953271028038,0.0526315789473684,1.0,0.5,2.0,0.5,1.0,1.0,0.5,0.5,2.0,0.5,2.0,0.25,2.0,2.0,0.5,0.5,0.5,0.5,0.0896043553522285,-0.36089853306865277,-0.3612040133779264,0.37263910158244,-0.1048424223477084,2.0,0.4,0.5656565492500845,-0.031154069999657485,-0.12381748758298994,-0.36476323103163955
shiinotic,grass,fairy,60,45,80,90,100,30,135,210.0,0.0448598130841121,-0.3333333333333333,1.0,0.25,2.0,0.5,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,0.25,1.0,-0.9768343768092028,2.0010796177175614,-0.5217391304347826,-0.3164880040837162,-0.8969851708732189,0.6666666666666666,0.4,0.0,-0.868776318342101,0.5331506462890016,1.4590528633326878
shuckle,bug,rock,20,10,230,10,230,5,20,470.0,0.002803738317757,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,2.0,0.25,0.5,-0.05581923119566247,55.40231575335307,-0.5752508361204013,-1.6436957631444615,-0.7863182121658396,0.6666666666666666,0.4,0.0,-0.8682057309794698,1.8976616729969071,48.14873726766852
sigilyph,psychic,flying,72,58,80,103,80,97,161,196.0,0.7299065420560747,-0.2795031055900621,1.0,1.0,1.0,2.0,0.5,1.0,4.0,2.0,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.25,1.0,-0.8280989902925812,-0.2687909086660743,-0.2648829431438127,0.19806023481368046,0.6179842139230605,0.0,0.0,-0.21212125723139175,0.6849787170913736,-0.452835511137529,-0.24527182887949744
silvally,normal,,95,95,95,95,95,95,190,237.5,0.702803738317757,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,-0.055819107585724725,-0.0528144150821468,0.6086956521739131,0.608728943338438,0.20968484469541657,-0.6666666666666666,-1.6,2.121209867769955,0.6930354106517247,-0.24572079106176764,-1.0942896863755958
simipour,water,,75,98,63,98,63,101,196,163.5,0.797196261682243,0.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,-0.05581910714055105,-0.5164657577368464,-0.5418060200668896,0.1812149055640633,0.2706646212896505,-0.3333333333333333,0.0,-0.545454560802827,0.5943237969165456,-0.608791142364924,-0.4342419403120013
simisage,grass,,75,98,63,98,63,101,196,163.5,0.797196261682243,0.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,-0.05581910714055105,-0.5164657577368464,-0.5418060200668896,0.1812149055640633,0.2706646212896505,1.0,-0.4,0.721211974435302,0.5943237969165456,-0.608791142364924,-0.4342419403120013
simisear,fire,,75,98,63,98,63,101,196,163.5,0.797196261682243,0.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,-0.05581910714055105,-0.5164657577368464,-0.5418060200668896,0.1812149055640633,0.2706646212896505,0.0,0.0,-0.21212125723139175,0.5943237969165456,-0.608791142364924,-0.4342419403120013
sinistcha,grass,ghost,71,60,106,121,80,70,181,221.5,0.3981308411214953,-0.3370165745856354,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,2.0,0.5,2.0,2.0,0.5,0.5,0.5,1.0,-0.987011337596001,0.5809586168648985,0.20762541806020066,0.49795814190913734,-0.2415430397346883,1.3333333333333333,0.4,0.32634031352796905,0.21124285339328294,0.27994438791444604,0.018238161551582123
sirfetchd,fighting,,62,135,95,68,82,65,203,208.0,0.3289719626168224,0.3300492610837438,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5,0.8561221169042313,0.5159562521595173,-0.23010033444816053,-0.6186830015313936,-0.5066522967281736,0.3333333333333333,0.0,0.047137987110175195,-0.3156831642492781,0.2456704177958675,0.19414817263658635
skarmory,steel,flying,65,80,140,40,70,70,120,242.5,0.3981308411214953,0.3333333333333333,1.0,0.5,0.5,2.0,0.25,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,2.0,0.8651961463772663,1.1795220403014601,0.6287625418060201,-1.0311383358856558,0.5416858416613836,0.0,0.4,-0.4713804367581638,-0.07463282703214681,0.49179419498483784,1.6414345077255963
skeledirge,fire,ghost,104,75,100,110,75,66,185,227.0,0.3542056074766355,-0.1891891891891892,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,2.0,0.5,0.5,2.0,1.0,-0.5785575017083977,0.5820255732223357,0.9765886287625418,1.225114854517611,-0.36099796255618083,0.3333333333333333,0.8,-0.4242423553719202,-0.0047929338461010045,0.5808239051370657,-0.3647632282682818
skuntank,poison,dark,103,93,67,71,61,84,164,179.5,0.5598130841121496,0.1341463414634146,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.3148333746047789,-0.3022158438065699,0.04040133779264214,0.1717713118938234,0.2582703557880201,0.6666666666666666,-0.8,0.9545451802686725,-0.05765214712024535,-0.06931361387884222,-0.3408443301312765
slaking,normal,,150,160,100,95,65,100,255,240.0,0.7700934579439253,0.2549019607843137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.6484866881576933,-0.05281441443354868,2.2073578595317724,1.942317508933129,-0.21996351145699294,-0.6666666666666666,-1.6,2.121209867769955,0.9022697965285463,-0.17016089221128564,0.5050567848818037
slither-wing,bug,fighting,85,135,79,85,105,81,220,226.5,0.5495327102803739,0.2272727272727272,2.0,0.5,1.0,2.0,1.0,2.0,0.5,0.25,1.0,0.25,1.0,0.5,2.0,0.5,1.0,4.0,0.5,0.25,0.5721458484437228,-0.08324247812439287,-0.009364548494983277,0.14931087289433384,-0.3154803789208021,1.3333333333333333,0.4,0.32634031352796905,0.1312350934051514,-0.08607783677046922,-0.31859066264582314
slowbro,water,psychic,95,75,110,100,80,30,175,237.5,0.0448598130841121,-0.1428571428571428,1.0,2.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,1.0,1.0,-0.4505399366285872,3.2334160542609376,0.9899665551839465,0.7299642674834099,-1.0993476860683637,0.0,0.4,-0.4713804367581638,-0.7980234853758457,1.2724790699080184,1.8238160882849406
slowking,water,psychic,95,75,80,100,110,30,175,237.5,0.0448598130841121,-0.1428571428571428,1.0,2.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,1.0,1.0,-0.4505399366285872,2.0010796177175614,0.22742474916387959,0.7299642674834099,-1.0993476860683637,0.0,0.4,-0.4713804367581638,-0.8510881101005371,0.9312505666992414,1.8238160882849406
slurpuff,fairy,,82,80,86,85,75,72,165,202.0,0.4355140186915888,-0.0303030303030303,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,-0.13954777020176898,0.18680655920565167,0.08080267558528428,0.08422664624808576,-0.043843196186296986,-0.6666666666666666,-0.4,-0.6787879722313622,-0.05131862739504041,0.14414813770035967,-0.8815111380290502
smeargle,normal,,55,20,35,20,45,75,40,107.5,0.4616822429906542,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,-0.055819162119521926,-0.7100605311760594,-1.2909698996655519,-1.4139867279224094,5.687701264928522,-0.6666666666666666,-1.6,2.121209867769955,-0.7922605530132715,-0.4399601043734069,1.9150068261299027
sneasler,fighting,poison,80,130,60,40,80,120,170,180.0,0.9271028037383178,0.5294117647058824,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.25,0.5,0.5,0.5,0.5,1.0,0.5,1.0,2.0,1.0,1.0,1.4069698405264848,-0.668982646055548,-0.5217391304347826,-0.8779989790709546,1.0299226177920422,0.6666666666666666,0.0,0.25454538776861296,0.08467516461445421,-0.7983155179882931,1.3678620867316365
snorlax,normal,,160,110,65,65,110,30,175,255.0,0.0448598130841121,0.2571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.6546783812012639,1.3849113994458733,0.9765886287625418,0.9596733027054619,-1.0993476860683637,-0.6666666666666666,-1.6,2.121209867769955,-0.9395291513083565,1.49996473871387,3.6476322130462027
solgaleo,psychic,steel,137,137,107,113,89,97,250,264.5,0.7299065420560747,0.096,1.0,0.5,0.5,1.0,0.5,2.0,2.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,2.0,0.20943329263832086,0.0742305815684873,2.1161204013377928,2.256508422664625,-0.23652450286384485,0.3333333333333333,0.4,-0.21212119889807587,1.0599230848235168,-0.08579574648142736,-0.5041109730644038
solrock,rock,psychic,90,95,85,55,65,70,150,195.0,0.3981308411214953,0.2666666666666666,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,0.6809930997211577,0.21125767885996316,0.2408026755852843,-0.43134252169474224,0.07688444044557459,-0.3333333333333333,0.4,-0.795454475981424,-0.3179312784580446,0.2648122588379896,-0.29844264643518476
spectrier,ghost,,100,65,60,145,80,130,210,190.0,0.966355140186916,-0.3809523809523809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,-1.1084079813268728,-0.7163802021275586,-0.20066889632107024,2.006125574272588,0.6839719946474766,-1.0,-0.8,-0.9898992063053373,1.4997888826758263,-0.8287409705920875,0.4559540387895497
spidops,bug,,60,79,92,52,86,35,131,208.0,0.0813084112149532,0.2061068702290076,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,0.5,0.5,0.5136636057908577,1.954133483179168,-0.3290969899665552,-0.8984175599795814,-0.7178904822628098,1.0,-0.4,0.721211974435302,-0.8506772871994428,0.6099195035210916,0.6878392014165855
spinda,normal,,60,60,60,60,60,60,120,150.0,0.2775700934579439,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,-0.05581911606876013,-0.05281442264912506,-0.842809364548495,-0.7759060745278203,0.20968483857960854,-0.6666666666666666,-1.6,2.121209867769955,-0.6162343516415796,0.004634340462829709,-1.0942896930949186
spiritomb,ghost,dark,50,92,108,92,108,35,184,241.0,0.0813084112149532,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,4.0,0.5,1.0,4.0,1.0,0.25,1.0,0.5,-0.05581910805993167,2.5174872854244907,-0.3612040133779264,-0.5206738131699847,-1.0244928011147334,0.0,-0.8,0.5656562381390683,-0.726700065046959,0.6758077353187119,1.1880859123046588
stakataka,rock,steel,61,131,211,53,101,13,184,342.5,0.005607476635514,0.4239130434782608,1.0,1.0,0.5,1.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.25,2.0,1.1154720443153876,18.716616564600702,1.6377257525083613,-0.869576314446146,-1.500842067786698,0.3333333333333333,0.4,-0.21212119889807587,-0.8290406144084717,2.1496488983366753,15.572583023819202
staraptor,normal,flying,85,120,70,50,60,100,170,172.5,0.7700934579439253,0.4117647058823529,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0819056294546905,-0.4225153540229166,-0.2140468227424749,-0.6100051046452272,0.5612153181748617,-0.3333333333333333,-0.4,-0.21212135445357905,0.10544454461422592,-0.5080143866047412,0.43771586848365035
starmie,water,psychic,60,75,85,100,85,115,175,200.0,0.9009345794392524,-0.1428571428571428,1.0,2.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,1.0,1.0,-0.4505399366285872,-0.374293491149272,-0.4414715719063545,-0.1633486472690148,0.8357438798192212,0.0,0.4,-0.4713804367581638,1.0915906834495426,-0.7480933718856728,-0.09119080775790989
steelix,steel,ground,75,85,200,55,65,30,140,302.5,0.0448598130841121,0.2142857142857142,1.0,1.0,0.5,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.5362621280693126,6.930425363891066,2.2073578595317724,-0.6419091373149566,-0.9286043138272901,-0.6666666666666666,0.0,-0.9898989470462262,-0.7184265482888083,2.068678910728498,5.106685112855213
stonjourner,rock,,100,125,135,20,20,70,145,205.0,0.3981308411214953,0.7241379310344828,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.9450071505724233,1.0914980074431424,1.806020066889632,-1.1842776927003573,0.14099497863641972,-0.3333333333333333,0.0,-0.545454560802827,-0.22669435917333283,0.7187761311316858,5.197875795985694
stoutland,normal,,85,110,90,45,90,80,155,222.5,0.5214953271028038,0.4193548387096774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.1028775118074765,0.10122764026274154,0.2408026755852843,-0.7184788157223073,0.27394310110991155,-0.6666666666666666,-1.6,2.121209867769955,-0.14498624884456038,0.03208777037850477,0.48635095984812904
stunfisk,ground,electric,109,66,84,81,99,32,147,237.5,0.0644859813084112,-0.1020408163265306,1.0,2.0,2.0,0.25,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,-0.3377625599587135,1.949732272934261,0.6437458193979934,0.5587034201123022,-0.9150532521658923,-0.6666666666666666,0.8,-1.378787694731456,-0.8380787182325483,1.0951550992857073,1.5388448265564605
sudowoodo,rock,,70,100,115,30,65,30,130,215.0,0.0448598130841121,0.5384615384615384,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.431974772145872,3.4388054603515004,0.34782608695652173,-1.1587544665645737,-0.8629337861721595,-0.3333333333333333,0.0,-0.545454560802827,-0.9129968389460107,1.0449934011021673,2.006197700761067
suicune,water,,100,75,115,90,115,85,165,280.0,0.5841121495327103,-0.0909090909090909,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,-0.30700509102708584,0.3821278644940392,1.2709030100334449,0.6023481368044921,0.2700486619862264,-0.3333333333333333,0.0,-0.545454560802827,0.5429709342797475,0.13641080405807038,-0.5106685178512591
sunflora,grass,,75,75,55,105,85,30,180,177.5,0.0448598130841121,-0.1666666666666666,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,-0.5163267408958342,0.974132587264748,-0.7023411371237458,0.315211842776927,-1.1183191719030412,1.0,-0.4,0.721211974435302,-0.8864645265836649,0.41940781188607607,1.6414344758088142
swalot,poison,,100,73,83,73,83,55,146,216.0,0.2308411214953271,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,-0.055819111968349745,0.5745568617750426,0.41471571906354515,0.16845329249617153,-0.2814947253963115,0.0,-0.8,0.5656562381390683,-0.5392735281698978,0.6553561893631812,-0.19896176539546626
swampert,water,ground,100,110,90,85,90,60,195,230.0,0.2775700934579439,0.1282051282051282,1.0,4.0,0.5,0.25,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,4.0,1.0,0.29841753332484744,0.5633538058920331,0.6020066889632107,0.47473200612557426,-0.5564713184493275,-0.3333333333333333,0.8,-0.9898988606265031,-0.36266532768832216,0.625232976354789,-0.18238161551581977
swanna,water,flying,75,87,63,87,63,98,174,163.5,0.7383177570093458,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,-0.055819108922952256,-0.49293458077304436,-0.5418060200668896,-0.029351710056151097,0.4615476743068229,-0.3333333333333333,0.0,-0.545454560802827,0.36597473439158246,-0.5212021076174452,-0.48635097335787775
swellow,normal,flying,60,85,60,75,50,125,160,140.0,0.9532710280373832,0.0625,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,0.25,1.0,0.11687125175598675,-0.6936293752054099,-0.842809364548495,-0.5461970393057682,1.3301882304649932,-0.3333333333333333,-0.4,-0.21212135445357905,0.5667644273014638,-0.869442569439547,0.5471448374283788
swoobat,psychic,flying,67,57,55,77,55,114,134,143.5,0.8934579439252337,-0.1492537313432835,1.0,1.0,1.0,2.0,0.5,1.0,4.0,2.0,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.25,1.0,-0.4682140076547226,-0.6906025843400305,-0.820066889632107,-0.3779989790709546,1.607062197785199,0.0,0.0,-0.21212125723139175,0.4317748690502002,-0.7876162363110649,0.0795847015157458
sylveon,fairy,,95,65,65,110,130,60,175,242.5,0.2775700934579439,-0.2571428571428571,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,-0.7663165988656875,0.04988028210773479,-0.15384615384615385,0.9724349157733537,-0.4163741922256868,-0.6666666666666666,-0.4,-0.6787879722313622,-0.36266532768832216,0.35926213240109206,0.18238161551582002
talonflame,fire,flying,78,81,71,74,69,126,155,179.0,0.9588785046728971,0.0451612903225806,1.0,0.5,0.5,4.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,4.0,0.25,1.0,0.5,1.0,1.0,1.0,0.06896360234188428,-0.590739060551303,-0.3242809364548495,-0.22154160285860133,1.4562950626969597,0.3333333333333333,0.0,0.047137987110175195,0.7053030389482932,-0.8325794134536917,-0.1903112466289681
tangrowth,grass,,100,100,125,110,50,50,210,225.0,0.1906542056074766,-0.0476190476190476,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0,-0.18739271559150605,1.7956902527048795,1.5384615384615385,1.1128126595201633,-0.8337468820039187,1.0,-0.4,0.721211974435302,-0.33544831049081925,1.146344412093614,0.5471448374283788
tapu-bulu,grass,fairy,70,130,115,85,95,75,215,245.0,0.4616822429906542,0.2093023255813953,1.0,0.25,2.0,0.5,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,0.25,1.0,0.5224928052124262,0.6044316940933856,0.34782608695652173,-0.17611026033690658,-0.3925495339862349,0.6666666666666666,0.4,0.0,0.202216161316459,0.21373376721506374,-0.15632709417486396
tapu-fini,water,fairy,70,75,115,95,130,85,170,280.0,0.5841121495327103,-0.1176470588235294,1.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,-0.3808833203683834,0.3821278644940392,0.34782608695652173,0.002552322613578356,0.2096848434619761,-0.6666666666666666,0.0,-0.9898989470462262,0.5847379292243432,-0.030425452603794107,-0.15632709417486396
tapu-koko,electric,fairy,70,115,85,95,75,130,210,195.0,0.966355140186916,0.0952380952380952,1.0,0.5,2.0,0.5,0.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.20732811258079356,-0.4793924197926075,-0.2140468227424749,0.002552322613578356,0.6839719946474766,0.0,0.0,-0.21212125723139175,1.174268792294788,-0.8359443476158336,-0.15632709417486396
tapu-lele,psychic,fairy,70,85,75,130,115,95,215,225.0,0.702803738317757,-0.2093023255813953,1.0,0.5,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,0.25,1.0,-0.6341310170019349,-0.31225367079778776,-0.4013377926421405,0.6278713629402757,-0.02194376173961988,-0.3333333333333333,0.0,-0.545454560802827,0.8400757740017571,-0.4383985331304969,-0.15632709417486396
tauros,normal,,75,100,95,40,70,110,140,202.5,0.8719626168224299,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.1283433689180455,-0.22086029509754262,0.10033444816053512,-0.9290454313425217,1.3479739957293788,-0.6666666666666666,-1.6,2.121209867769955,0.4327334558194204,-0.6413524214428917,0.8207172447437175
tentacruel,water,poison,80,70,65,80,120,100,150,225.0,0.7700934579439253,-0.0666666666666666,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,-0.24002216425989423,-0.4841321772878112,-0.41471571906354515,-0.06125574272588055,0.8736868491698384,0.0,-0.4,0.12121196300673746,0.37105296191899934,-0.543577912330368,-0.16835225788610653
terapagos,normal,,90,65,85,65,85,60,130,215.0,0.2775700934579439,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,-0.05581911429757682,0.4606591011351736,0.2408026755852843,-0.20163348647269014,0.05645360756672196,-0.6666666666666666,-1.6,2.121209867769955,-0.47792397493980276,0.4922475543779407,-0.5471448465474593
terrakion,rock,fighting,91,129,90,72,90,108,201,225.5,0.8457943925233645,0.2835820895522388,2.0,2.0,1.0,1.0,1.0,4.0,0.5,0.5,0.5,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.7277311937432939,-0.25820382455582935,0.38528428093645484,-0.022460438999489536,0.3583420113274066,0.6666666666666666,0.4,0.0,0.7014116331351492,-0.5632537099910336,-0.227977013948657
